Wavenumber [cm^-1];3 min;30 min;60 min;90 min;120 min;150 min;180 min;300 min;360 min;1800 min
1362,462;0,008916666;0,012953093;0,027841591;0,025593415;0,021320733;0,028198486;0,028372807;0,020728754;0,015072045;-0,002417888
1362,703;0,008912014;0,012926966;0,027961443;0,0257129;0,021419172;0,028304615;0,028423505;0,020763809;0,015117289;-0,002385992
1362,944;0,00890931;0,01287301;0,028067869;0,025833545;0,021509688;0,028404681;0,028486575;0,020805661;0,015170884;-0,00239391
1363,185;0,008916264;0,012807147;0,028163387;0,025937977;0,021587281;0,028491213;0,028562788;0,020856679;0,015240403;-0,002438712
1363,426;0,008939756;0,012749146;0,028248088;0,026012097;0,021647442;0,028558454;0,028650305;0,020917884;0,015327844;-0,002515758
1363,667;0,008984485;0,012717737;0,028319902;0,026050474;0,021687429;0,028604709;0,028745084;0,020989206;0,015428082;-0,002619667
1363,908;0,009053492;0,01272632;0,02837621;0,026058136;0,021708273;0,028633065;0,028841627;0,021072365;0,015529043;-0,002743481
1364,149;0,009148718;0,012780505;0,02841647;0,02604842;0,021715234;0,028651809;0,028933892;0,021170861;0,015617376;-0,002876998
1364,39;0,009270901;0,012877742;0,028444154;0,026037938;0,021717132;0,028672246;0,029018241;0,021289874;0,015681425;-0,0030066
1364,631;0,009417762;0,013009381;0,028466031;0,026040635;0,021724497;0,028705136;0,029092283;0,021432884;0,015715756;-0,003116975
1364,872;0,00958255;0,013162172;0,028490111;0,026063771;0,021745669;0,028756827;0,029154688;0,021598191;0,015720713;-0,003192094
1365,113;0,009753027;0,013321725;0,028522614;0,026106943;0,021785369;0,028827422;0,029205317;0,021776424;0,015702194;-0,003218917
1365,354;0,009913801;0,013474501;0,028564801;0,026164235;0,021843505;0,028910633;0,029243939;0,021951906;0,015669538;-0,003189824
1365,595;0,010047883;0,013610518;0,028613462;0,026227667;0,021915079;0,028996432;0,029271855;0,022105154;0,015633488;-0,003104744
1365,837;0,010142345;0,01372504;0,028661759;0,026290645;0,021992392;0,029074707;0,029292842;0,022219379;0,015603183;-0,002972041
1366,078;0,010189522;0,013817462;0,028703206;0,026348262;0,022067091;0,029137963;0,029312624;0,022285631;0,015585182;-0,00280839
1366,319;0,010189998;0,013891475;0,028736707;0,026398882;0,022132266;0,029184297;0,029340379;0,022305921;0,015583165;-0,002635732
1366,56;0,010151171;0,013952521;0,028768012;0,026440889;0,022184899;0,029217307;0,029385978;0,022292548;0,015598813;-0,002478108
1366,801;0,010084911;0,014005158;0,02880859;0,026472946;0,02222498;0,029244526;0,029457281;0,022263162;0,015632316;-0,002357839
1367,042;0,01000525;0,014051568;0,028871432;0,026492289;0,022256697;0,029275134;0,029556638;0,022235614;0,015683774;-0,002292213
1367,283;0,009925006;0,014089169;0,028964897;0,026497164;0,022286213;0,029317954;0,029679158;0,022222333;0,015752749;-0,002291221
1367,524;0,009855019;0,014112163;0,029087647;0,026488257;0,022321785;0,029379667;0,029812741;0,02222752;0,015838486;-0,002357363
1367,765;0,009802291;0,014112319;0,029228031;0,026469383;0,022371546;0,029464951;0,029940789;0,022247535;0,015940004;-0,002484079
1368,006;0,00977011;0,014081927;0,029366408;0,026448953;0,022441794;0,02957533;0,03004738;0,022274146;0,016055554;-0,002658399
1368,247;0,009759106;0,014016757;0,02948296;0,026437734;0,022535939;0,029709547;0,030122546;0,022299886;0,01618325;-0,002861883
1368,488;0,00976668;0,013920008;0,029563966;0,026446862;0,022652912;0,029862592;0,030165795;0,022320693;0,016320613;-0,003072671
1368,729;0,009789862;0,013802892;0,029608316;0,02648596;0,022786223;0,030025877;0,030186588;0,022337858;0,016463396;-0,003268603
1368,97;0,009825531;0,013683298;0,02962699;0,026559511;0,022924801;0,030187873;0,030200725;0,02235652;0,016605487;-0,003429469
1369,211;0,009872428;0,013583037;0,029638709;0,026667215;0,023054858;0,030336111;0,030225326;0,022383051;0,01673777;-0,003539468
1369,452;0,009931883;0,013522537;0,029662962;0,026803575;0,023162652;0,030460219;0,030274011;0,022421349;0,016849714;-0,003589702
1369,693;0,010007774;0,013515289;0,029713259;0,02695918;0,023237494;0,030554444;0,030352011;0,022471915;0,016930725;-0,00357863
1369,935;0,010104807;0,013565526;0,029794699;0,027122903;0,023274532;0,03062038;0,030456377;0,022532044;0,016973442;-0,003512083
1370,176;0,010225054;0,013665732;0,029903155;0,027282838;0,023275149;0,030666004;0,030577595;0,022596775;0,016976219;-0,003402999
1370,417;0,010367168;0,01379976;0,030030685;0,027429355;0,023246634;0,030703663;0,030702406;0,022661705;0,016943909;-0,003268719
1370,658;0,0105228;0,013947291;0,030168321;0,02755593;0,023200367;0,0307462;0,030818362;0,022723572;0,016888124;-0,003128643
1370,899;0,010677809;0,014087423;0,030309261;0,027660514;0,023148819;0,03080284;0,030916282;0,022780508;0,016823839;-0,003001441
1371,14;0,010815656;0,014204588;0,030448615;0,027746552;0,023104958;0,030877588;0,030992577;0,022831412;0,016766261;-0,002902572
1371,381;0,01092194;0,014291764;0,030581475;0,027821319;0,023078505;0,030967747;0,031048856;0,022874844;0,016726515;-0,002842138
1371,622;0,010988942;0,014350243;0,030700489;0,027894054;0,023076431;0,031067175;0,031091799;0,022909274;0,016710236;-0,002823128
1371,863;0,011018531;0,014387474;0,030795719;0,027972418;0,023102024;0,031169401;0,031129787;0,022932972;0,016717388;-0,002843092
1372,104;0,011021437;0,014413797;0,030856433;0,028060159;0,023155456;0,03126965;0,031171639;0,022946218;0,016744982;-0,00289546
1372,345;0,011013761;0,014437462;0,030875222;0,028155576;0,023233196;0,031366448;0,031222986;0,022951883;0,016788626;-0,002970672
1372,586;0,011012022;0,014463339;0,030853157;0,028251414;0,023328404;0,031460573;0,031284887;0,022956286;0,016845876;-0,003058438
1372,827;0,01102814;0,014491568;0,030802436;0,028337685;0,0234303;0,031552209;0,031353893;0,022968648;0,016914786;-0,003147318
1373,068;0,011066376;0,014519099;0,030745521;0,028404762;0,023526995;0,031639191;0,031422814;0,022998718;0,016993822;-0,003226003
1373,309;0,011123159;0,014542782;0,030711511;0,028447028;0,023606908;0,031715486;0,03148353;0,023053946;0,017079079;-0,003283331
1373,55;0,011189329;0,014560767;0,030726836;0,028465589;0,023662759;0,031772989;0,03153066;0,023138123;0,01716392;-0,003308673
1373,792;0,011254261;0,014574396;0,030807199;0,028466956;0,023695244;0,031804284;0,031563594;0,023248959;0,01723985;-0,003295241
1374,033;0,011309695;0,014587235;0,030951975;0,028461393;0,023712302;0,031806022;0,031587144;0,023378873;0,017298501;-0,003239471
1374,274;0,011352417;0,014604047;0,031143976;0,028459779;0,023729628;0,031782258;0,031609799;0,023517935;0,017336416;-0,003144926
1374,515;0,011384597;0,01462838;0,031354913;0,028471559;0,023764663;0,031744172;0,031641288;0,023655646;0,017356631;-0,003020195
1374,756;0,011411833;0,014660996;0,031552925;0,028502388;0,023831937;0,031708619;0,031687982;0,023783606;0,017368565;-0,002877617
1374,997;0,011441047;0,014700993;0,031711214;0,028554869;0,023938039;0,031693693;0,031751482;0,023897494;0,017385699;-0,002731694
1375,238;0,011478668;0,014746793;0,031813717;0,028628875;0,024078689;0,031714277;0,031829487;0,023996372;0,017420564;-0,002596135
1375,479;0,011528976;0,014797385;0,031856527;0,028721554;0,024239449;0,031778868;0,031915926;0,024082748;0,017479462;-0,00248236
1375,72;0,011593381;0,014853739;0,031847732;0,028828463;0,024398627;0,031886983;0,032005761;0,024160563;0,017561043;-0,00239798
1375,961;0,011671293;0,014917994;0,031802674;0,028943644;0,024534493;0,032030735;0,032096181;0,024235566;0,017656434;-0,002347383
1376,202;0,011760033;0,014992462;0,031740651;0,029060743;0,024630169;0,032197201;0,032187186;0,024313209;0,017753559;-0,002331941
1376,443;0,01185569;0,015077022;0,031681504;0,029174516;0,024678953;0,032371231;0,032281977;0,024398541;0,01784229;-0,002350802
1376,684;0,011953133;0,015167964;0,031641813;0,029282833;0,024686106;0,032539496;0,032384172;0,024495532;0,01791737;-0,002401318
1376,925;0,012046934;0,015257449;0,031634599;0,029386435;0,024666748;0,032692476;0,032496793;0,024605711;0,017981161;-0,002479558
1377,166;0,012133232;0,015335245;0,03166708;0,02948903;0,024642599;0,032825214;0,03262115;0,02472756;0,018042424;-0,002579952
1377,407;0,012209627;0,015391743;0,031741138;0,029595391;0,024635638;0,032937365;0,032756812;0,024856998;0,018111845;-0,00269402
1377,648;0,012276579;0,015421264;0,031854652;0,029707535;0,024662337;0,033032099;0,032901879;0,024987146;0,018198752;-0,002810893
1377,89;0,012337023;0,015425637;0,032000708;0,029823273;0,024730056;0,033113751;0,033054147;0,025109689;0,018306508;-0,00291807
1378,13;0,012395593;0,015413641;0,032169479;0,029933448;0,024834261;0,033186184;0,033209341;0,025216378;0,018431581;-0,00300302
1378,372;0,012456512;0,015399658;0,032350698;0,030025785;0,024963198;0,03325269;0,033362179;0,025302019;0,01856525;-0,003055226
1378,613;0,012521892;0,015399537;0,032532927;0,030087337;0,025099232;0,03331515;0,033504518;0,025363983;0,018695779;-0,003068385
1378,854;0,012592219;0,015426488;0,032705953;0,030110544;0,025225236;0,033375185;0,033626833;0,025404196;0,018813149;-0,003041328
1379,095;0,012665393;0,015487151;0,032861715;0,030097266;0,025329469;0,03343654;0,033721134;0,025428979;0,018910707;-0,002977276
1379,336;0,012739564;0,015580625;0,032994265;0,030059802;0,025406991;0,033504266;0,033783581;0,025446902;0,018986467;-0,002883607
1379,577;0,012813031;0,015699152;0,0331013;0,030018484;0,025459562;0,033585861;0,033817013;0,025467594;0,019041873;-0,002769583
1379,818;0,012887086;0,015831181;0,033184503;0,02999593;0,025493593;0,033687779;0,033831271;0,025499175;0,019080625;-0,002644733
1380,059;0,012964258;0,015964942;0,033248573;0,030011411;0,025517483;0,033814157;0,033841106;0,025547196;0,019106561;-0,002518148
1380,3;0,013048066;0,016091286;0,033301169;0,030075277;0,025538322;0,03396363;0,033860996;0,025613407;0,019122928;-0,002398506
1380,541;0,013141131;0,016205781;0,033351302;0,030186998;0,02556146;0,034128202;0,033901102;0,025695407;0,019132747;-0,002294239
1380,782;0,013244463;0,016307138;0,033406493;0,030336423;0,025590268;0,034294395;0,033963124;0,025789097;0,019139088;-0,002214246
1381,023;0,013355682;0,016396128;0,03347219;0,030506714;0,025627216;0,034445786;0,034041182;0,025888357;0,019145984;-0,002167247
1381,264;0,013470998;0,016472499;0,033550075;0,0306793;0,025675492;0,03456774;0,034125716;0,025987976;0,019158206;-0,002160693
1381,505;0,013584731;0,016533503;0,033638717;0,030837541;0,025738709;0,034651079;0,034207106;0,026083606;0,019180345;-0,002197773
1381,746;0,01369125;0,016573989;0,033734896;0,030969057;0,025819535;0,034694291;0,034281413;0,026171895;0,01921539;-0,002276617
1381,987;0,013785386;0,016587976;0,033835152;0,031066259;0,02591896;0,034704365;0,034349356;0,026250244;0,019263165;-0,002387865
1382,229;0,013863736;0,016572467;0,033936806;0,0311273;0,026033723;0,034694011;0,034416604;0,026315695;0,019320841;-0,002516358
1382,47;0,013924356;0,016529009;0,034038516;0,031154061;0,026155667;0,034678649;0,034488099;0,026365174;0,019382576;-0,002643935
1382,711;0,013968462;0,016467013;0,034139694;0,031153028;0,026273971;0,034672303;0,034565391;0,026395933;0,019443008;-0,002752676
1382,952;0,013999925;0,016402449;0,03423977;0,031134551;0,026378025;0,034685658;0,034644569;0,026406812;0,019499975;-0,002829721
1383,193;0,014026015;0,016354407;0,034337983;0,031111099;0,026460749;0,034723516;0,034719163;0,026400091;0,019554625;-0,002868731
1383,434;0,014055532;0,016340027;0,034432644;0,031095912;0,026520752;0,034786813;0,034782533;0,0263821;0,019612932;-0,002870545
1383,675;0,014097815;0,016369919;0,034523073;0,031099951;0,026563275;0,034872037;0,034833141;0,026362049;0,019683313;-0,002841623
1383,916;0,014158865;0,016442574;0,034609279;0,031129835;0,026598138;0,034973484;0,034875424;0,026350939;0,019772953;-0,002790236
1384,157;0,014239251;0,01654543;0,034693573;0,031186705;0,026636101;0,035083492;0,034918425;0,026357369;0,019885918;-0,002724572
1384,398;0,014332575;0,016655839;0,034779275;0,031266461;0,026685424;0,035194251;0,034971752;0,026386119;0,020019426;-0,002651784
1384,639;0,014426554;0,016747579;0,034869575;0,031361512;0,026749047;0,035297246;0,035041045;0,02643513;0,020165025;-0,002577849
1384,88;0,014507091;0,016797042;0,034965733;0,031463069;0,026824279;0,035384974;0,035125455;0,026497371;0,020310753;-0,002509199
1385,121;0,014561734;0,016790017;0,035066569;0,031564502;0,026905302;0,035452161;0,035218993;0,026562862;0,020444954;-0,002454213
1385,362;0,014586323;0,016726024;0,035168563;0,031661501;0,026983915;0,035497113;0,035313826;0,026621994;0,02055959;-0,002422801
1385,603;0,014585139;0,016617663;0,035267695;0,031752755;0,027053088;0,035521639;0,035405347;0,026669356;0,020652338;-0,002423604
1385,844;0,014571902;0,016488194;0,035361525;0,031839015;0,027108611;0,035530851;0,035495565;0,026704489;0,020725945;-0,002462781
1386,085;0,014564911;0,016366647;0,035451473;0,031921762;0,027148364;0,035532293;0,035592179;0,026732252;0,020785423;-0,002538933
1386,327;0,014581765;0,016280893;0,035543385;0,032002914;0,027173322;0,035533457;0,035705956;0,026759764;0,020835429;-0,002643059
1386,568;0,014634207;0,01625268;0,035646389;0,032084962;0,027186245;0,035541115;0,035844534;0,026793659;0,020877791;-0,002757329
1386,809;0,014724716;0,016293399;0,035770363;0,032172036;0,027192849;0,035561183;0,03600856;0,026838984;0,020911585;-0,002857814
1387,05;0,014846171;0,016400811;0,035923124;0,032269566;0,027202073;0,035598331;0,036188942;0,02689771;0,020935608;-0,002919743
1387,291;0,014983653;0,016559495;0,036105655;0,032382863;0,027224747;0,035656387;0,036368902;0,026969767;0,020951283;-0,002923576
1387,532;0,015121381;0,01674465;0,036310763;0,032513865;0,027270952;0,035737658;0,036529178;0,027054235;0,020964058;-0,002861334
1387,773;0,015246755;0,016928548;0,036524131;0,032658264;0,027345747;0,035841921;0,036654432;0,027151273;0,020982478;-0,002739686
1388,014;0,015354926;0,017087478;0,036727947;0,032805489;0,027446642;0,035965328;0,036737993;0,027262133;0,02101625;-0,002575942
1388,255;0,015449563;0,01720789;0,036906722;0,032942751;0,027564158;0,036101732;0,036782672;0,027387893;0,021072087;-0,002391903
1388,496;0,015539567;0,017287164;0,037051176;0,033060039;0,027684335;0,036243952;0,036798478;0,027528234;0,021153147;-0,002207338
1388,737;0,015635907;0,01733143;0,037158979;0,033153483;0,027793992;0,036384288;0,036797681;0,027679747;0,021258528;-0,002037318
1388,978;0,015745784;0,017352268;0,03723542;0,033226644;0,027883479;0,036516054;0,036792731;0,027834;0,021382239;-0,001894202
1389,219;0,015871007;0,017362509;0,037289291;0,033288941;0,027949207;0,036634516;0,03679422;0,027978955;0,021515877;-0,001790231
1389,46;0,016007086;0,017373691;0,03733235;0,033351805;0,027994346;0,036738216;0,036811145;0,028102051;0,021649034;-0,001737794
1389,701;0,016144941;0,017394586;0,037376329;0,033424915;0,028029196;0,036829992;0,036850328;0,028194228;0,021772633;-0,001748081
1389,942;0,016274933;0,017430712;0,037430507;0,033511992;0,028066646;0,036917464;0,036916349;0,028253436;0,021880036;-0,001826523
1390,183;0,016389051;0,017484001;0,037500484;0,033609516;0,028119347;0,037010409;0,037009797;0,028287505;0,021967289;-0,001968789
1390,424;0,016484515;0,017553532;0,03758581;0,033708007;0,028194488;0,037118523;0,037126863;0,028311576;0,022034466;-0,00215838
1390,666;0,016563385;0,017635465;0,037680774;0,033796499;0,028291641;0,037246862;0,037260488;0,028344222;0,022084196;-0,002367965
1390,907;0,016632661;0,01772417;0,037774909;0,033865683;0,028403424;0,037392716;0,037401829;0,028400885;0,022121751;-0,002564894
1391,148;0,016701324;0,017811727;0,037857253;0,033914083;0,028518008;0,037545822;0,037543818;0,02848952;0,022154639;-0,002717458
1391,389;0,016778714;0,017889976;0,037918636;0,033947491;0,028623213;0,037689307;0,037684345;0,028607736;0,022192277;-0,002802767
1391,63;0,016872659;0,017951287;0,037955;0,033977975;0,028710049;0,037804769;0,037826769;0,028744334;0,0222433;-0,00281102
1391,871;0,016986791;0,017990691;0,037968692;0,034019077;0,028775206;0,037877516;0,037977822;0,028882873;0,022313706;-0,002747267
1392,112;0,017120938;0,018007636;0,037968255;0,034081386;0,028821334;0,037901741;0,038143983;0,029007054;0,022402491;-0,002628019
1392,353;0,017270882;0,018006714;0,037965427;0,034168581;0,028855053;0,037883182;0,038327741;0,029105256;0,0225014;-0,002476276
1392,594;0,017428212;0,017996253;0,037972449;0,034277004;0,028885343;0,03783779;0,038524258;0,02917376;0,022596131;-0,002314147
1392,835;0,017582939;0,017986945;0,03799983;0,034397904;0,028920734;0,037788454;0,038722243;0,029215366;0,022668743;-0,002157542
1393,076;0,017724361;0,017988419;0,038054242;0,034520101;0,028967796;0,037758646;0,038906706;0,029238234;0,022703687;-0,002015782
1393,317;0,017843139;0,018007955;0,038139124;0,034634065;0,02903037;0,037766634;0,039063817;0,029252204;0,022692944;-0,001891227
1393,558;0,017933944;0,018049173;0,038254415;0,034734137;0,029109545;0,037821059;0,039184166;0,029266315;0,022639936;-0,001783686
1393,799;0,017996544;0,018111514;0,038398017;0,034819996;0,029203261;0,037917921;0,039266333;0,029287298;0,022560277;-0,001693089
1394,04;0,018037741;0,018192166;0,038564558;0,034896662;0,029308368;0,038042779;0,039316409;0,029318783;0,02247968;-0,001622547
1394,281;0,018069784;0,01828626;0,03874708;0,034972096;0,029420156;0,038175375;0,039345783;0,02936195;0,022425813;-0,00157729
1394,522;0,018107192;0,018388887;0,038935532;0,035053907;0,029534246;0,038297358;0,039366766;0,029415909;0,022419935;-0,001564697
1394,764;0,018160937;0,018494924;0,039118607;0,035146067;0,029646375;0,0383989;0,039388103;0,02947825;0,022469512;-0,001590758
1395,005;0,018235688;0,018598775;0,0392846;0,035246433;0,029751467;0,038479857;0,039413402;0,029544943;0,022566483;-0,001657564
1395,246;0,018329054;0,018695248;0,039425483;0,035349046;0,029844151;0,038548541;0,03944349;0,029612128;0,022693951;-0,001760385
1395,487;0,018434327;0,018778283;0,039538776;0,035445908;0,029918767;0,038617013;0,039478366;0,029676975;0,022834298;-0,00188525
1395,728;0,018545725;0,01884317;0,039628619;0,035532746;0,029970654;0,038694902;0,039519791;0,029738695;0,022976356;-0,00201075
