Wavenumber [cm^-1];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.]
;t0;t1;t2;t3;t4;t5
1381,89356;0,041528595;0,040758808;0,042864925;0,045407425;0,047688325;0,049466718
1382,85782;0,042752805;0,041772204;0,043648746;0,04631812;0,048819517;0,050917661
1383,82208;0,043476995;0,042905581;0,044312549;0,047058803;0,049830697;0,052218592
1384,78634;0,044151166;0,044308939;0,044836334;0,047849472;0,050931864;0,05351951
1385,7506;0,044825317;0,045722278;0,045360102;0,048930129;0,052023019;0,054680415
1386,71486;0,045349448;0,0465856;0,046223852;0,050280772;0,052824161;0,055631307
1387,67912;0,04608356;0,047048903;0,047547585;0,051511404;0,053665291;0,056542186
1388,64338;0,047187652;0,047792187;0,0490613;0,052372022;0,055066408;0,057443053
1389,60764;0,048181725;0,048895454;0,050414998;0,053292628;0,056967513;0,058413907
1390,5719;0,048915779;0,049978702;0,051768679;0,054543221;0,058928606;0,059634749
1391,53616;0,049859813;0,050831932;0,053342343;0,055663802;0,060569687;0,061105578
1392,50042;0,051043829;0,051555144;0,05482599;0,056404371;0,061760755;0,062616394
1393,46468;0,052017825;0,052488339;0,055719619;0,057274926;0,062681812;0,063827198
1394,42895;0,052681802;0,053701515;0,055973231;0,05868547;0,063512856;0,06457799
1395,39321;0,053385761;0,054904673;0,056146827;0,060546001;0,064203889;0,065198769
1396,35747;0,0544097;0,056007814;0,056900406;0,06251652;0,064854909;0,066249536
1397,32173;0,055653621;0,057050937;0,058313968;0,064217027;0,065765917;0,067740291
1398,28599;0,056587523;0,057824043;0,059827514;0,065367522;0,066986914;0,069221033
1399,25025;0,056861407;0,058367131;0,061011042;0,065898004;0,068187899;0,070691764
1400,21451;0,056935272;0,059110202;0,061954555;0,066008475;0,069208872;0,072452482
1401,17877;0,057629119;0,060243255;0,06283805;0,066088933;0,070429833;0,074203189
1402,14303;0,059242947;0,061566291;0,06371153;0,06670938;0,072020783;0,075483883
1403,10729;0,061166757;0,06275931;0,064574993;0,068099814;0,073351721;0,076404566
1404,07155;0,062410549;0,063572311;0,06549844;0,069750237;0,074202648;0,077355236
1405,03581;0,062574323;0,064055296;0,06640187;0,071220648;0,075163563;0,078395895
1406,00007;0,062288078;0,064388263;0,067205285;0,072681047;0,076474466;0,079486542
1406,96434;0,062511816;0,064731213;0,067978683;0,074291434;0,077825358;0,080577177
1407,9286;0,063505535;0,065374147;0,068752065;0,07583181;0,079076239;0,081377801
1408,89286;0,064859237;0,066247064;0,069535431;0,077102174;0,080117108;0,081868413
1409,85712;0,066062921;0,066949964;0,070358782;0,078072526;0,080957966;0,082709013
1410,82138;0,067206588;0,067642847;0,071112117;0,078742867;0,081738813;0,084029602
1411,78564;0,068700236;0,068855714;0,071675436;0,079043197;0,082449649;0,085060179
1412,7499;0,070353868;0,070368564;0,072118739;0,079003515;0,083010474;0,085570745
1413,71416;0,071317481;0,071401398;0,072672027;0,079163822;0,083371287;0,0860713
1414,67842;0,071361078;0,071794216;0,073615299;0,079964117;0,08374209;0,086731843
1415,64268;0,071264657;0,072027017;0,074868556;0,081134401;0,084402881;0,087512375
1416,60694;0,071398218;0,072279802;0,075731797;0,082214674;0,085243662;0,088502896
1417,5712;0,071321763;0,07240257;0,075915023;0,082944936;0,085974431;0,089443406
1418,53546;0,07108529;0,072385323;0,076128234;0,083205187;0,08653519;0,089823904
1419,49972;0,071178801;0,07236806;0,07682143;0,083035426;0,086875938;0,089544392
1420,46399;0,071282294;0,07254078;0,07736461;0,082705654;0,086806675;0,089054868
1421,42825;0,070895771;0,072813485;0,077087775;0,082425872;0,086587402;0,088715333
1422,39251;0,070469231;0,072826174;0,076230926;0,082346079;0,086458118;0,088385788
1423,35677;0,070502674;0,072548847;0,075544061;0,082276274;0,086038823;0,087606232
1424,32103;0,0705161;0,072271504;0,075417182;0,081866459;0,085039518;0,086456664
1425,28529;0,06977951;0,072024146;0,075610288;0,081096633;0,083780202;0,085517087
1426,24955;0,068622904;0,071636772;0,075633379;0,080376797;0,082690876;0,084957498
1427,21381;0,067866281;0,071049383;0,075076456;0,079936949;0,08179154;0,084257899
1428,17807;0,067739641;0,070161979;0,074119518;0,079427091;0,080752193;0,083068289
1429,14233;0,067672986;0,069034559;0,073262566;0,078347223;0,079442836;0,081698668
1430,10659;0,067256314;0,067857124;0,072415599;0,076837344;0,077943468;0,080639037
1431,07085;0,066789626;0,066609673;0,071248618;0,075457454;0,076414091;0,079969396
1432,03511;0,066562922;0,065182208;0,069871622;0,074407554;0,075194703;0,079539744
1432,99938;0,066186202;0,063694727;0,068444612;0,073597644;0,074745305;0,078950082
1433,96364;0,065219466;0,062417232;0,066987589;0,073027723;0,074865897;0,077860409
1434,9279;0,063842714;0,061519721;0,065610551;0,072747792;0,074576479;0,076470726
1435,89216;0,062475947;0,060842196;0,064603499;0,072557851;0,073227051;0,075301033
1436,85642;0,061229163;0,059984656;0,064296433;0,072077899;0,071497613;0,07460133
1437,82068;0,060032365;0,058757102;0,064489353;0,071197938;0,070468165;0,074041617
1438,78494;0,058865551;0,057429532;0,064572259;0,070177966;0,070198708;0,073171894
1439,7492;0,057668721;0,056431949;0,064045152;0,069437984;0,069939241;0,07210216
1440,71346;0,056311876;0,05575435;0,062828031;0,069067993;0,069289764;0,071272417
1441,67772;0,054925015;0,055096737;0,061240897;0,068707991;0,068520277;0,070632664
1442,64198;0,05397814;0,05420911;0,059783748;0,06803798;0,068140781;0,069692901
1443,60624;0,053491249;0,053241469;0,058906587;0,067177958;0,068201275;0,068463128
1444,5705;0,053034343;0,052503814;0,058669412;0,066257927;0,068111759;0,067503346
1445,53477;0,052427422;0,051956144;0,058832223;0,065337886;0,067472234;0,067183553
1446,49903;0,051900487;0,05129846;0,058895022;0,064527836;0,0664427;0,067223751
1447,46329;0,051553536;0,050540762;0,058427807;0,063887775;0,065143156;0,06701394
1448,42755;0,051226571;0,049983051;0,057630579;0,063417705;0,063853603;0,066384119
1449,39181;0,050869591;0,049555325;0,056983338;0,063017626;0,063134041;0,065714288
1450,35607;0,050512596;0,048957586;0,056436084;0,062427537;0,06282447;0,065224448
1451,32033;0,050135587;0,048219833;0,055658817;0,061517439;0,062244889;0,064644599
1452,28459;0,049678563;0,047432067;0,054621537;0,060507331;0,061365299;0,06374474
1453,24885;0,048911525;0,046354286;0,053674245;0,059537214;0,0604657;0,062674872
1454,21311;0,047894472;0,045136493;0,05317694;0,058707088;0,059526092;0,061664995
1455,17737;0,047087406;0,044378686;0,052879622;0,058196952;0,058586475;0,060555108
1456,14163;0,046600325;0,043890865;0,051912291;0,057946807;0,057706849;0,059045213
1457,10589;0,04585323;0,042933032;0,049824948;0,057426653;0,056707215;0,057325308
1458,07015;0,044376121;0,041525185;0,047487593;0,05621649;0,055267571;0,055915394
1459,03442;0,042398998;0,040287325;0,045970225;0,054506318;0,053297919;0,055015471
1459,99868;0,040641861;0,039369452;0,045232845;0,052826137;0,051338257;0,054305539
1460,96294;0,039594711;0,038201565;0,044485453;0,051455947;0,050108588;0,053285599
1461,9272;0,039177546;0,036553666;0,043238048;0,050225748;0,049528909;0,051885649
1462,89146;0,038830368;0,035055755;0,041690632;0,04872554;0,048989222;0,050375691
1463,85572;0,038123177;0,03394783;0,040293203;0,046985323;0,047989526;0,048975724
1464,81998;0,037015972;0,032719892;0,039245763;0,045565098;0,046569822;0,047795748
1465,78424;0,035688753;0,031541942;0,03848831;0,044674864;0,04536011;0,047115764
1466,7485;0,034281521;0,03104398;0,038020846;0,043974621;0,044650389;0,046895771
1467,71276;0,033054276;0,030706005;0,03779337;0,043244369;0,044070659;0,04635577
1468,67702;0,032327018;0,029638017;0,037505882;0,042404109;0,043340922;0,04509576
1469,64128;0,031989747;0,028330017;0,036828383;0,041423841;0,042441176;0,043725742
1470,60554;0,031472462;0,027852005;0,035780872;0,040593564;0,041491422;0,042835715
1471,56981;0,030385164;0,028023981;0,03463335;0,040083279;0,040731659;0,04227568
1472,53407;0,029017854;0,027935944;0,033535816;0,039552985;0,040271889;0,041865636
1473,49833;0,027930531;0,027237895;0,032538271;0,038692683;0,040012111;0,041455585
1474,46259;0,027323195;0,026269835;0,031820714;0,037722373;0,039892324;0,040805525
1475,42685;0,027135846;0,025591762;0,031403147;0,037102054;0,03974253;0,039835457
1476,39111;0,027198485;0,025483678;0,031095568;0,036791727;0,039292727;0,038835381
1477,35537;0,027171111;0,025675581;0,030837978;0,036431393;0,038472917;0,038285297
1478,31963;0,026783725;0,025597473;0,030790377;0,03594105;0,037573099;0,038255205
1479,28389;0,026216327;0,025039354;0,030782766;0,035320699;0,036983273;0,038055105
1480,24815;0,025828916;0,024251222;0,030415143;0,03445034;0,03674344;0,037204997
1481,21241;0,025731493;0,02351308;0,02954751;0,033449973;0,036483599;0,036234882
1482,17667;0,025794058;0,022964925;0,028499866;0,032789599;0,03590375;0,035684758
1483,14093;0,02568661;0,02258676;0,027722211;0,032549216;0,035193894;0,035364627
1484,1052;0,025309151;0,022188583;0,027304545;0,032388826;0,034504029;0,035024488
1485,06946;0,02490168;0,021700395;0,02702687;0,032228428;0,033724158;0,034594342
1486,03372;0,024724196;0,021472195;0,026699183;0,031928023;0,032884279;0,034104188
1486,99798;0,024726702;0,021643985;0,026211487;0,031297609;0,032044393;0,033644026
1487,96224;0,024639195;0,021655764;0,02573378;0,030577189;0,0310745;0,033043857
1488,9265;0,024301677;0,021107531;0,025586062;0,03003676;0,030294599;0,03209368
1489,89076;0,023874147;0,020549288;0,025638335;0,029576325;0,030054691;0,031243497
1490,85502;0,023366606;0,020431034;0,025410597;0,029385881;0,029894776;0,030883306
1491,81928;0,022479053;0,020402769;0,02479285;0,029635431;0,029314853;0,030533107
1492,78354;0,021341489;0,020084494;0,024175092;0,029704973;0,028654924;0,029842901
1493,7478;0,020673914;0,019596208;0,023827325;0,029004508;0,028244987;0,029232689
1494,71206;0,020776328;0,019067911;0,023609547;0,027954035;0,027955044;0,028922469
1495,67632;0,02092873;0,018509604;0,02317176;0,027153556;0,027705093;0,028462242
1496,64058;0,020441122;0,018101287;0,022513964;0,026393069;0,027345136;0,027622008
1497,60485;0,019573502;0,018022959;0,021936157;0,025522575;0,026555172;0,026711767
1498,56911;0,019035872;0,017934621;0,021598341;0,024982075;0,025435201;0,026151519
1499,53337;0,01912823;0,017346273;0,021440516;0,024891567;0,024585223;0,025981264
1500,49763;0,019470579;0,016427914;0,021322681;0,024781052;0,024265239;0,025881002
1501,46189;0,019502916;0,015609546;0,020944836;0,02430053;0,023965248;0,025560734
1502,42615;0,019165243;0,014931168;0,020156983;0,023560002;0,02335525;0,025080459
1503,39041;0,018697559;0,01445278;0,01930912;0,022919467;0,022885246;0,024710177
1504,35467;0,018029865;0,014264382;0,018801248;0,022528925;0,022855235;0,024509889
1505,31893;0,017122161;0,014145974;0,018623367;0,022238376;0,022915218;0,024309594
1506,28319;0,016394446;0,013937557;0,018785477;0,021997821;0,022775194;0,024139292
1507,24745;0,016136721;0,01412913;0,019327578;0,021907259;0,022715164;0,024038984
1508,21171;0,016278986;0,014900693;0,019779671;0,022016691;0,022885128;0,02366867
1509,17597;0,016721241;0,015572247;0,019611754;0,022146116;0,022985086;0,02272835
1510,14024;0,017063486;0,015553791;0,018823829;0,021875535;0,022845037;0,021558022
1511,1045;0,016875721;0,015185327;0,017965895;0,021374947;0,022574982;0,020947689
1512,06876;0,016467946;0,015096853;0,017477952;0,021464353;0,022184921;0,02128735
1513,03302;0,016400162;0,015468369;0,017340001;0,022193753;0,021834854;0,022117004
1513,99728;0,016722368;0,015909877;0,017342041;0,022763146;0,021894781;0,022736652
1514,96154;0,017114564;0,016011376;0,017554073;0,022922533;0,022174702;0,022896295
1515,9258;0,01728675;0,015792865;0,018066097;0,023181914;0,022104617;0,022735931
1516,89006;0,017398928;0,015604346;0,018668112;0,023641289;0,021544526;0,022645561
1517,85432;0,017811096;0,015605818;0,019030119;0,023670658;0,02101443;0,022855185
1518,81858;0,018363254;0,015667281;0,018972119;0,022850021;0,021144327;0,023114804
1519,78284;0,018395403;0,015558736;0,01874411;0,021729378;0,021724219;0,023064417
1520,7471;0,017837543;0,015250182;0,018896093;0,02112873;0,021984105;0,022844024
1521,71136;0,017379675;0,014981619;0,019348068;0,021078075;0,021713986;0,022733625
1522,67563;0,017361796;0,014893047;0,019440035;0,021117414;0,021453861;0,02272322
1523,63989;0,01748391;0,014924468;0,019291994;0,021136748;0,02168373;0,02292281
1524,60415;0,017536014;0,01495588;0,019553946;0,021366076;0,022153594;0,023612395
1525,56841;0,017678109;0,014987284;0,02014589;0,021915399;0,022163453;0,024401974
1526,53267;0,017930196;0,015148679;0,020517827;0,022464716;0,021543306;0,024631547
1527,49693;0,017962274;0,015430067;0,020559756;0,022664027;0,021033154;0,024271115
1528,46119;0,017694344;0,015571446;0,020471678;0,022693333;0,021352996;0,023430678
1529,42545;0,017336405;0,015412818;0,020203592;0,022832633;0,022152834;0,022230235
1530,38971;0,016878458;0,015264181;0,019625499;0,022851928;0,022502666;0,021109788
1531,35397;0,016260502;0,015425537;0,018957399;0,022391218;0,022032493;0,020539335
1532,31823;0,015802538;0,015766885;0,018399291;0,021720502;0,021242315;0,020618876
1533,28249;0,015934566;0,015928225;0,017941177;0,021259781;0,020652131;0,021088413
1534,24675;0,016536586;0,015869557;0,017783055;0,021279055;0,020481943;0,021497945
1535,21101;0,016958598;0,015580882;0,017984927;0,021778323;0,02084175;0,021597472
1536,17528;0,016650602;0,0149022;0,018156791;0,022237587;0,021571552;0,021586993
1537,13954;0,015672598;0,01391351;0,017918649;0,022056846;0,022011349;0,02155651
1538,1038;0,014694586;0,013034812;0,0173305;0,021196099;0,021641142;0,021176022
1539,06806;0,014436566;0,012696108;0,016862344;0,020135348;0,020540929;0,020375529
1540,03232;0,014828539;0,012757396;0,016774182;0,019354591;0,019370712;0,019915032
1540,99658;0,015300504;0,012658677;0,016736013;0,01889383;0,01891049;0,02022453
1541,96084;0,015592462;0,012299951;0,016357838;0,018463064;0,019070264;0,020524023
1542,9251;0,015684412;0,012001218;0,015869656;0,017972293;0,018840033;0,020093511
1543,88936;0,015416355;0,011862478;0,015711468;0,017551518;0,017949798;0,019112995
1544,85362;0,014858291;0,011733731;0,015973274;0,017230738;0,017099558;0,018302475
1545,81788;0,014460219;0,011654978;0,016315074;0,017039953;0,016649314;0,01807195
1546,78214;0,01438214;0,011866217;0,016416867;0,016999164;0,016299065;0,018061421
1547,7464;0,014264055;0,01221745;0,016308654;0,01695837;0,015988812;0,017740887
1548,71067;0,013965962;0,012158677;0,016000435;0,016867572;0,015758555;0,017090349
1549,67493;0,013687862;0,011759897;0,015412211;0,016786769;0,015298293;0,016429807
1550,63919;0,013319756;0,01174111;0,01473398;0,016605962;0,014608028;0,016049261
1551,60345;0,012791642;0,012152317;0,014275744;0,016145151;0,014297758;0,01604871
1552,56771;0,012363522;0,012323518;0,014067502;0,015514335;0,014507484;0,016228156
1553,53197;0,012235396;0,012004713;0,014039254;0,015043515;0,014517207;0,016227597
1554,49623;0,012277263;0,011565902;0,014041001;0,014872691;0,013966925;0,015847035
1555,46049;0,012429123;0,011247084;0,013912742;0,014681863;0,013356639;0,015206468
1556,42475;0,012750977;0,01110826;0,013634478;0,014111031;0,01316635;0,014745898
1557,38901;0,012902825;0,010989431;0,013386208;0,013420195;0,013426056;0,014555323
1558,35327;0,012524667;0,010470595;0,013087934;0,013109355;0,013955759;0,014274746
1559,31753;0,012016502;0,009351754;0,012619653;0,013268511;0,014435458;0,013674164
1560,28179;0,011708332;0,008202907;0,012011368;0,013537663;0,014495154;0,012983578
1561,24606;0,011390155;0,007744055;0,011203077;0,013436811;0,014104845;0,012602989
1562,21032;0,010971972;0,007905196;0,010334782;0,012815955;0,013364534;0,012442397
1563,17458;0,010553784;0,008316333;0,009966482;0,012105096;0,012434218;0,012011801
1564,13884;0,010245589;0,008807464;0,010098176;0,011654233;0,0116439;0,011211201
1565,1031;0,010257389;0,009048589;0,010009866;0,011253367;0,011243577;0,010510598
1566,06736;0,010419184;0,008829709;0,009461551;0,010722497;0,011083252;0,010289992
1567,03162;0,010200973;0,008490824;0,008913231;0,010311623;0,011052923;0,010349382
1567,99588;0,009412756;0,008281934;0,008704907;0,010200746;0,010952591;0,010198769
1568,96014;0,008394534;0,007983039;0,008776578;0,010119865;0,010422255;0,009768153
1569,9244;0,007686307;0,007474138;0,009028245;0,009708981;0,009531916;0,009417533
1570,88866;0,007678074;0,007005233;0,009339907;0,009108094;0,008981575;0,009116911
1571,85292;0,008279836;0,006706323;0,009431565;0,008777204;0,00900123;0,008646285
1572,81718;0,008871593;0,006267408;0,008893219;0,00856631;0,008920882;0,008205656
1573,78144;0,009033345;0,005308488;0,007774868;0,007945413;0,008320531;0,008035025
1574,74571;0,008745092;0,003999564;0,006826513;0,007204513;0,007670177;0,00778439
1575,70997;0,008076834;0,003090635;0,006578155;0,00699361;0,00721982;0,007333753
1576,67423;0,007178572;0,003021701;0,006689792;0,007192704;0,00678946;0,007193113
1577,63849;0,006460304;0,003532763;0,006551425;0,007441795;0,006629098;0,00727247
1578,60275;0,006282032;0,004063821;0,006093054;0,007810882;0,006848733;0,007011824
1579,56701;0,006223756;0,004444874;0,00578468;0,008209968;0,007098365;0,006461176
1580,53127;0,005735475;0,004635923;0,006036302;0,00824905;0,007207994;0,005950525
1581,49553;0,005237189;0,004646968;0,00657792;0,007768129;0,007087621;0,005389871
1582,45979;0,005518899;0,004628009;0,006879535;0,007047206;0,006577245;0,005019215
1583,42405;0,006240605;0,004649046;0,006901146;0,00645628;0,005866867;0,005358557
1584,38831;0,006582307;0,004550078;0,006742753;0,006215351;0,005226487;0,006227896
1585,35257;0,006494004;0,004111107;0,006304357;0,00613442;0,004626103;0,006867232
1586,31683;0,006435698;0,003322132;0,005785958;0,005863486;0,004105718;0,006906567
1587,2811;0,006367387;0,002443153;0,005607556;0,00550255;0,00399533;0,006485899
1588,24536;0,005929072;0,001834171;0,00582915;0,005511612;0,00438494;0,005855229
1589,20962;0,005260754;0,001545185;0,005970741;0,00580067;0,004874548;0,005414557
1590,17388;0,004832432;0,001426196;0,00558233;0,005779727;0,005134153;0,005363882
1591,13814;0,004774106;0,001497203;0,004703915;0,005298781;0,005173757;0,005313206
1592,1024;0,004735777;0,001818206;0,003865497;0,004787834;0,004853358;0,005042528
1593,06666;0,004307444;0,002329206;0,003607077;0,004616883;0,004002958;0,004861847
1594,03092;0,003649108;0,002780204;0,003858653;0,004865931;0,003112555;0,004861165
1594,99518;0,003420768;0,002711197;0,004030227;0,005324977;0,00281215;0,004790481
1595,95944;0,003812425;0,002162188;0,003861799;0,005764021;0,003241744;0,004619795
1596,9237;0,004194079;0,001783176;0,003553367;0,006003062;0,004081336;0,004669107
1597,88796;0,004115729;0,00185416;0,003214934;0,005802102;0,004800926;0,004888418
1598,85222;0,003927377;0,002025142;0,003026498;0,00533114;0,004950514;0,004847727
1599,81649;0,004059021;0,001916121;0,003208059;0,005110176;0,004720101;0,004537034
1600,78075;0,004280663;0,001637097;0,003519618;0,00528921;0,004489685;0,00438634
1601,74501;0,004202301;0,001588071;0,003541175;0,005508242;0,004259269;0,004425644
1602,70927;0,003883937;0,001879042;0,00324273;0,005417273;0,003898851;0,004294947
1603,67353;0,00353557;0,00223001;0,002914283;0,004836302;0,003318431;0,003994248
1604,63779;0,003257201;0,002220976;0,002675833;0,00389533;0,00264801;0,003863548
1605,60205;0,003178829;0,001661939;0,002407382;0,003114356;0,002307587;0,003842847
1606,56631;0,003280454;9,43E-04;0,002148929;0,00294338;0,002407164;0,003722145
1607,53057;0,003282077;7,84E-04;0,002090474;0,003272403;0,002476738;0,003661441
1608,49483;0,003053698;0,001264816;0,002242017;0,003761425;0,002136312;0,003780736
1609,45909;0,002725317;0,00167577;0,002443559;0,004170445;0,001685884;0,00374003
1610,42335;0,002466933;0,001536722;0,002625099;0,004319464;0,001655456;0,003499323
1611,38761;0,002268547;0,001157673;0,002906637;0,004238481;0,002125026;0,003288615
1612,35187;0,002120159;0,001078621;0,003348174;0,004267498;0,002674595;0,002827907
1613,31614;0,002141769;0,001259568;0,00370971;0,004506513;0,003014163;0,002097197
1614,2804;0,002493377;0,001350513;0,003631244;0,004645527;0,00293373;0,001766486
1615,24466;0,002954984;0,001171456;0,003142777;0,004464541;0,002373297;0,001905775
1616,20892;0,003106589;8,42E-04;0,002744309;0,004193553;0,001832862;0,001865062
1617,17318;0,002978192;6,33E-04;0,002865839;0,004142564;0,001812427;0,00144435
1618,13744;0,002999793;6,74E-04;0,003347369;0,004191574;0,002051991;0,001053636
1619,1017;0,003181393;7,85E-04;0,003568897;0,003930584;0,002151554;0,001002922
1620,06596;0,003182992;6,96E-04;0,003300425;0,003479592;0,002041116;0,001162207
1621,03022;0,002814589;4,57E-04;0,002711952;0,0032486;0,001880678;0,001331492
1621,99448;0,002006185;3,18E-04;0,002053478;0,003247607;0,00190024;0,001440777
1622,95874;0,00114778;4,19E-04;0,001595003;0,003266614;0,0020698;0,001430061
1623,923;9,59E-04;6,00E-04;0,001706528;0,00333562;0,002009361;0,001379344
1624,88726;0,001430966;5,11E-04;0,002198052;0,003434625;0,001628921;0,001508628
1625,85153;0,001922557;1,92E-04;0,002459575;0,00304363;0,00125848;0,001687911
1626,81579;0,002074148;1,73E-04;0,002331098;0,002102634;0,001228039;0,001737194
1627,78005;0,001825737;6,14E-04;0,002072621;0,001541638;0,001707598;0,001846477
1628,74431;0,001397326;9,25E-04;0,001924143;0,001870642;0,002577157;0,002075759
1629,70857;0,001278915;6,75E-04;0,002185666;0,002329645;0,003246716;0,002005042
1630,67283;0,001510502;1,26E-04;0,003017188;0,002278648;0,003126274;0,001534325
1631,63709;0,001592089;-2,23E-04;0,003918709;0,002007651;0,002325833;0,001213608
1632,60135;0,001563676;-1,12E-04;0,004170231;0,002056654;0,001435391;0,001422891
1633,56561;0,001635262;2,59E-04;0,003781753;0,002575656;7,85E-04;0,001822174
1634,52987;0,001476848;4,00E-04;0,003073275;0,003344659;3,15E-04;0,001971457
1635,49413;9,48E-04;1,21E-04;0,002134797;0,003833661;4,07E-06;0,002110741
1636,45839;4,80E-04;-4,81E-05;0,00125632;0,003652664;7,36E-05;0,002490024
1637,42265;6,42E-04;2,63E-04;8,28E-04;0,002991666;4,83E-04;0,002739309
1638,38692;0,001573191;6,14E-04;8,49E-04;0,002390669;7,73E-04;0,002378593
1639,35118;0,002674776;5,95E-04;0,001170889;0,002139672;6,22E-04;0,001617878
1640,31544;0,003136362;4,06E-04;0,001542413;0,002078675;1,92E-04;0,001087164
1641,2797;0,002867948;2,07E-04;0,001743937;0,002187678;1,42E-06;0,00110645
1642,24396;0,002399534;2,75E-05;0,001865463;0,002636682;2,51E-04;0,001325737
1643,20822;0,00222112;8,84E-05;0,002106989;0,003055686;4,51E-04;0,001325025
1644,17248;0,002462707;5,99E-04;0,002448515;0,002914691;2,90E-04;0,001254313
1645,13674;0,002914295;0,001250233;0,002760043;0,002513696;2,80E-04;0,001393602
1646,101;0,003195883;0,001511159;0,002981571;0,002292701;6,99E-04;0,001622892
1647,06526;0,003067472;0,001282085;0,003073101;0,002071707;0,001198797;0,001892183
1648,02952;0,002649061;8,73E-04;0,003014632;0,001750714;0,001338361;0,002321475
1648,99378;0,002240652;5,14E-04;0,002736163;0,001749721;0,001187927;0,002720767
1649,95804;0,001992243;2,85E-04;0,002217696;0,002238729;0,001057493;0,002870061
1650,9223;0,001913835;3,36E-04;0,00179923;0,002677738;0,00103706;0,002779356
1651,88657;0,002055428;5,17E-04;0,001750766;0,002466748;0,001046628;0,002668651
1652,85083;0,002257022;5,38E-04;0,001832303;0,001905758;0,001166197;0,002607948
1653,81509;0,002158618;5,79E-04;0,001703841;0,00196477;0,001435768;0,002347247
1654,77935;0,001790214;8,90E-04;0,001595381;0,002583782;0,001695339;0,002026546
1655,74361;0,001691812;0,001280463;0,001926923;0,002702796;0,001984911;0,002255847
1656,70787;0,001993412;0,001431399;0,002538466;0,002181811;0,002404485;0,00293515
1657,67213;0,002345013;0,001262337;0,002920011;0,001890826;0,00273406;0,003264453
1658,63639;0,002606615;9,43E-04;0,003051558;0,002169843;0,002633636;0,003133759
1659,60065;0,00279822;5,84E-04;0,003113106;0,002728861;0,002193213;0,002973065
1660,56491;0,002639825;2,25E-04;0,003044657;0,00338788;0,001852792;0,002872374
1661,52917;0,002111433;8,61E-05;0,002846209;0,003746901;0,001582372;0,002691684
1662,49343;0,001833043;1,77E-04;0,002717764;0,003425923;9,62E-04;0,002310995
1663,45769;0,002114654;2,78E-04;0,002709321;0,002824947;3,02E-04;0,001910309
1664,42196;0,002536267;2,79E-04;0,00277088;0,002753971;5,01E-04;0,001799624
1665,38622;0,002697883;2,40E-04;0,002962441;0,003252998;0,001490709;0,001848941
1666,35048;0,0026295;3,31E-04;0,003154005;0,003582026;0,002130297;0,00174826
1667,31474;0,00258112;6,42E-04;0,003035571;0,003251055;0,001839887;0,00162758
1668,279;0,002702743;9,83E-04;0,00259714;0,002570087;0,001289478;0,001736903
1669,24326;0,003094367;0,001183728;0,002088711;0,002119119;0,001099072;0,001976228
1670,20752;0,003575994;0,00128469;0,001690285;0,002118154;0,001098667;0,002085555
1671,17178;0,003587624;0,001255655;0,001481862;0,002417191;0,001258265;0,001904884
1672,13604;0,002889256;0,001036623;0,001593441;0,002876229;0,001767864;0,001614216
1673,1003;0,001880891;7,68E-04;0,001855023;0,003415269;0,002197465;0,001563549
1674,06456;0,001172529;6,09E-04;0,001966609;0,003664312;0,002057069;0,001922885
1675,02882;9,34E-04;5,30E-04;0,001908197;0,003333356;0,001596674;0,002422223
1675,99308;0,001065813;4,61E-04;0,001809788;0,002892402;0,001236282;0,002611564
1676,95735;0,001567459;4,51E-04;0,001781382;0,002831451;9,96E-04;0,002290907
1677,92161;0,002249108;7,02E-04;0,002052979;0,003180501;9,26E-04;0,001660252
1678,88587;0,002780761;0,001123469;0,00259458;0,003649554;0,001015118;0,0011796
1679,85013;0,003282417;0,001274459;0,002926184;0,003798609;0,001014735;0,001028951
1680,81439;0,003794076;0,001065452;0,002787792;0,003427666;8,54E-04;9,38E-04
1681,77865;0,003875738;9,26E-04;0,002429403;0,002876726;6,54E-04;8,38E-04
1682,74291;0,003437404;9,07E-04;0,002241017;0,002535788;5,34E-04;0,001007019
1683,70717;0,002979074;6,68E-04;0,002462635;0,002694853;6,33E-04;0,00139638
1684,67143;0,002600747;2,79E-04;0,002944257;0,00330392;7,63E-04;0,001635745
1685,63569;0,002032423;1,40E-04;0,003275882;0,003772989;5,92E-04;0,001645112
1686,59995;0,001424104;5,01E-04;0,003247511;0,003732061;2,22E-04;0,001584482
1687,56421;0,001225788;0,001152493;0,002899144;0,003471136;1,02E-04;0,001453856
1688,52847;0,001417476;0,001403513;0,002350781;0,003320214;2,71E-04;0,001043232
1689,49273;0,001849168;8,65E-04;0,001822422;0,003309294;4,41E-04;4,23E-04
1690,457;0,002600864;1,06E-04;0,001494067;0,003378377;3,81E-04;1,92E-04
1691,42126;0,003332564;-2,23E-04;0,001305717;0,003507463;2,00E-04;6,41E-04
1692,38552;0,003464268;-3,02E-04;0,00117737;0,003576552;3,60E-04;0,001270768
1693,34978;0,003055977;-5,11E-04;0,001249028;0,003375644;0,001099645;0,001600161
1694,31404;0,00271769;-7,60E-04;0,00146069;0,002844738;0,001839303;0,001659556
1695,2783;0,002719407;-7,79E-04;0,001622356;0,002233836;0,001948965;0,001458956
1696,24256;0,002691129;-5,08E-04;0,001684027;0,001782937;0,001428629;9,38E-04
1697,20682;0,002252855;-4,71E-05;0,001735703;0,001572041;7,48E-04;3,78E-04
